state_name,district_name,block_tehsil_name,village_name,ref_village_type_name,major_medium_scheme,major_medium_scheme_name,geographical_area,cultivable_area,net_sown_area,gross_irrigated_area_kharif_season,gross_irrigated_area_rabi_season,gross_irrigated_area_perennial_season,gross_irrigated_area_other_season,gross_irrigated_area_total,net_irrigated_area,avg_ground_water_level_pre_monsoon,avg_ground_water_level_post_monsoon,ref_selection_wua_exists_name
TAMIL NADU,THANJAVUR,PERAVURANI,AMMAIYANDI,Non-Tribal,No,NA,160,124,100,40,15,45,0,100,100,10,10,No
TAMIL NADU,THANJAVUR,PERAVURANI,PANCHANATHIPURAM,Non-Tribal,No,NA,210,140,130,10,20,60,40,130,130,10,58,No
TAMIL NADU,VILLUPPURAM,THIRUNAVALUR,SOMASIPALAYAM,Non-Tribal,No,NA,192,141,131,22,53,56,0,131,131,55,56,Yes
TAMIL NADU,VILLUPPURAM,THIRUVENNAINALLUR,PARUGAMPATTU,Non-Tribal,No,NA,855,591,264,40,125,60,100,325,264,1,2,Yes
TAMIL NADU,DINDIGUL,VADAMADURAI,MOORPATTI,Non-Tribal,No,NA,2502,2061,2061,175,1,29,206,411,411,80,80,No
TAMIL NADU,DINDIGUL,VADAMADURAI,GOLAPPATTI,Non-Tribal,No,NA,939,473,473,332,5,132,4,473,473,80,80,No
TAMIL NADU,TIRUCHIRAPPALLI,MANIKANDAM,TORAKUDI,Non-Tribal,No,NA,460,279,179,87,55,37,0,179,179,15,15,No
TAMIL NADU,VILLUPPURAM,THIRUNAVALUR,KORATTUR,Non-Tribal,No,NA,473,435,435,115,312,5,7,439,435,5,5,No
TAMIL NADU,VILLUPPURAM,THIRUNAVALUR,SIRUPPULIYUR,Non-Tribal,No,NA,15278,12257,11055,52,55,3,0,110,110,53,40,Yes
TAMIL NADU,VELLORE,ANAICUT,SATHIYAMANGALAM,Non-Tribal,No,NA,446,310,158,26,23,64,45,158,158,3,8,Not Known
TAMIL NADU,VILLUPPURAM,ULUNDURPET,PALLAVADI,Non-Tribal,No,NA,267,260,260,121,169,0,0,290,260,1,2,No
TAMIL NADU,THOOTHUKUDI,TIRUCHENDUR,NATHAKULAM,Non-Tribal,No,NA,288,243,220,7,194,19,0,220,220,1,1,Yes
TAMIL NADU,ARIYALUR,ARIYALUR,ARUNGAL,Non-Tribal,No,NA,2059,1695,767,90,40,20,0,150,150,100,80,Not Known
TAMIL NADU,CUDDALORE,KURINJIPADY,VADAKUTTU,Non-Tribal,No,NA,128,82,69,26,26,0,17,69,69,20,72,No
TAMIL NADU,TIRUCHIRAPPALLI,LALGUDI,ANGARAI,Non-Tribal,Yes,NORTH AYYAN VAIKKAL PANGUNI VAIKKAL,335,123,123,116,121,0,0,237,121,11,12,Not Known
TAMIL NADU,VILLUPPURAM,THIRUNAVALUR,ARINATHAM,Non-Tribal,No,NA,483,398,288,269,27,0,0,296,288,14,14,No
TAMIL NADU,VELLORE,KATPADI,SEMBARAYANALLUR,Non-Tribal,No,NA,432,297,111,29,21,18,0,68,68,1,1,Yes
TAMIL NADU,VILLUPPURAM,ULUNDURPET,NEYVANAI,Non-Tribal,No,NA,511,344,335,200,112,0,0,312,261,9,18,Not Known
TAMIL NADU,VILLUPPURAM,THIRUNAVALUR,ODAYANANTHAL,Non-Tribal,No,NA,260,144,144,84,28,12,20,144,114,10,10,No
TAMIL NADU,DINDIGUL,ODDANCHATRAM,JAVATHUPATTI,Non-Tribal,No,NA,1384,1133,843,54,635,153,0,842,842,90,90,No
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,MALAIYADIPATTI,Non-Tribal,No,NA,779,420,307,35,33,239,0,307,307,15,15,No
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,SEVIERKUDIKKADU,Non-Tribal,No,NA,429,385,311,51,60,75,124,310,235,15,20,No
TAMIL NADU,TIRUVARUR,MUTHUPETTAI,ALANGADU,Non-Tribal,No,NA,636,280,280,0,205,0,0,205,205,10,12,Not Known
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,PERUNGUDI,Non-Tribal,No,NA,2653,1490,451,112,112,112,115,451,451,15,15,No
TAMIL NADU,VILLUPPURAM,THIRUNAVALUR,SEMMANANGUR,Non-Tribal,No,NA,508,379,346,200,100,46,0,346,346,10,12,No
TAMIL NADU,VELLORE,ANAICUT,VIRINCHIPURAM,Non-Tribal,No,NA,292,56,26,21,17,5,0,43,26,1,2,No
TAMIL NADU,CUDDALORE,KURINJIPADY,TENKUTTU,Non-Tribal,No,NA,433,288,144,58,54,0,26,138,112,10,12,Not Known
TAMIL NADU,TIRUVANNAMALAI,VEMBAKKAM,PAVOOR,Non-Tribal,No,NA,574,361,0,0,0,0,0,0,0,5,8,Yes
TAMIL NADU,VILLUPPURAM,ULUNDURPET,KOLATHUR,Non-Tribal,No,NA,275,192,183,48,21,94,0,163,163,9,18,Not Known
TAMIL NADU,TIRUCHIRAPPALLI,MANIKANDAM,KALLIKUDI(S),Non-Tribal,Yes,PERIYAKULAM,749,536,302,75,75,75,77,302,302,15,15,No
TAMIL NADU,TIRUCHIRAPPALLI,MARUNGAPURI,AMMACHATRAM,Non-Tribal,No,NA,1079,746,298,74,74,74,76,298,298,15,15,No
TAMIL NADU,CUDDALORE,KUMARATCHI,ODAIYUR(MANNARGUDI),Non-Tribal,No,NA,253,231,221,0,221,0,0,221,221,8,8,No
TAMIL NADU,VILLUPPURAM,THIRUNAVALUR,KILAKKUMARUDUR,Tribal,No,NA,415,282,260,75,105,20,35,235,235,10,12,No
TAMIL NADU,VILLUPPURAM,ULUNDURPET,KOMMASAMUTHIRAM,Tribal,No,NA,291,274,260,50,55,105,50,260,260,1,2,No
TAMIL NADU,THANJAVUR,MADHUKUR,KEELAKURICHI WEST,Non-Tribal,Yes,CMP,282,258,247,110,119,29,0,258,247,70,89,No
TAMIL NADU,TIRUNELVELI,NANGUNERI,A.SATHANKULAM,Non-Tribal,No,NA,137,127,92,9,58,25,0,92,92,5,5,Yes
TAMIL NADU,TIRUCHIRAPPALLI,LALGUDI,SIRUMARUDUR,Non-Tribal,No,NA,180,155,155,135,137,1,0,273,155,17,17,No
TAMIL NADU,VILLUPPURAM,THIRUNAVALUR,ESWARAKANTHANALLUR,Non-Tribal,No,NA,174,112,110,0,0,0,0,0,0,1,1,No
TAMIL NADU,VILLUPPURAM,THIRUNAVALUR,SEMMANANTHAL,Non-Tribal,No,NA,196,122,115,20,20,20,24,84,84,15,16,No
TAMIL NADU,VELLORE,ANAICUT,PUDUKUPPAM,Tribal,No,NA,67,33,30,10,20,0,0,30,20,10,20,No
TAMIL NADU,CUDDALORE,KURINJIPADY,ADURAGRAM,Non-Tribal,No,NA,733,538,445,305,365,0,1,671,365,40,40,No
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,SUNDAMPATTI,Non-Tribal,No,NA,944,800,487,105,222,160,0,487,487,15,20,No
TAMIL NADU,VILLUPPURAM,THIRUNAVALUR,SIVAPATTINAM,Non-Tribal,No,NA,79,68,37,15,8,17,0,40,37,1,1,Yes
TAMIL NADU,VELLORE,ANAICUT,MULLUVADI,Tribal,No,NA,122,70,60,30,30,0,0,60,40,10,20,No
TAMIL NADU,VELLORE,ANAICUT,ELLUPPARAI,Tribal,No,NA,29,25,22,12,10,0,0,22,15,10,20,No
TAMIL NADU,VILLUPPURAM,THIRUNAVALUR,PARIKKAL,Non-Tribal,No,NA,497,328,314,0,0,0,0,0,0,3,5,No
TAMIL NADU,ERODE,ERODE,VEPPAMPALAYAM,Non-Tribal,No,NA,422,371,143,7,92,44,0,143,143,1,1,No
TAMIL NADU,VIRUDHUNAGAR,SATTUR,KUNDALAKUTHUR,Non-Tribal,No,NA,1078,980,343,2,330,11,0,343,343,20,25,No
TAMIL NADU,SIVAGANGAI,THIRUPPAVANAM,PANAYANENDAL,Non-Tribal,No,NA,336,34,23,7,13,2,1,23,23,50,55,Not Known
TAMIL NADU,MADURAI,MADURAI WEST,SIRUVALAI,Non-Tribal,Yes,TN IAMP SATTAIYARU NILA KOTTAM,38,28,25,13,12,0,0,25,25,7,9,No
TAMIL NADU,TIRUVALLUR,GUMMIDIPOONDI,MEDIPALAYAM,Non-Tribal,No,NA,111,51,51,0,51,0,0,51,51,30,30,No
TAMIL NADU,CUDDALORE,KURINJIPADY,AGARAM (W),Tribal,No,NA,639,564,528,105,176,281,0,562,503,30,40,No
TAMIL NADU,MADURAI,MADURAI EAST,ANGADIMANGALAM BIT 2,Non-Tribal,Yes,VAIGAI KALVAI,284,173,173,2,89,22,0,113,112,50,50,No
TAMIL NADU,CUDDALORE,KURINJIPADY,PULIYUR (WEST),Non-Tribal,No,NA,1388,1263,1186,85,85,139,0,309,309,50,60,Not Known
TAMIL NADU,VILLUPPURAM,THIRUVENNAINALLUR,KEELTHANIYALAMPATTU,Non-Tribal,No,NA,161,129,129,0,48,81,0,129,129,10,12,Yes
TAMIL NADU,DINDIGUL,ODDANCHATRAM,M.ATHAPATTI,Non-Tribal,No,NA,1182,1058,390,0,107,129,0,236,236,80,80,No
TAMIL NADU,CUDDALORE,KURINJIPADY,TIRTTANAGARI,Tribal,No,NA,612,454,392,337,98,55,0,490,392,66,70,Yes
TAMIL NADU,VELLORE,ANAICUT,PERIYAPANAPARAI,Tribal,No,NA,81,62,50,22,28,0,0,50,40,10,20,No
TAMIL NADU,CUDDALORE,KURINJIPADY,KORANAPPATTU,Non-Tribal,No,NA,657,480,358,257,269,0,131,657,358,30,50,No
TAMIL NADU,DHARMAPURI,PAPPIREDDIPATTY,OBILINAICKANAHALLI,Non-Tribal,No,NA,234,124,124,10,10,10,0,30,30,25,45,Yes
TAMIL NADU,THOOTHUKUDI,SRIVAIKUNTAM,VALAVALLAN,Non-Tribal,No,NA,432,248,149,0,67,14,0,81,81,10,18,Yes
TAMIL NADU,ARIYALUR,ARIYALUR,ARIYALUR(S),Non-Tribal,No,NA,761,150,106,3,99,4,0,106,106,15,15,No
TAMIL NADU,CUDDALORE,KURINJIPADY,SIRUPALAIYUR(N),Tribal,No,NA,205,177,107,107,20,0,50,177,107,2,10,Not Known
TAMIL NADU,CUDDALORE,KURINJIPADY,TAMBIPETTAI,Non-Tribal,No,NA,276,161,152,109,108,0,0,217,152,15,30,No
TAMIL NADU,THANJAVUR,THIRUVONAM,SILLATHUR,Non-Tribal,No,NA,702,426,412,200,100,50,0,350,305,1,1,No
TAMIL NADU,TIRUVARUR,THIRUVARUR,THAPPALAMPULIYUR-1,Non-Tribal,Yes,Vinnaru Thittam,338,215,169,38,151,0,0,189,168,36,36,No
TAMIL NADU,THANJAVUR,THIRUVONAM,KRISHNAPURAM(STR),Non-Tribal,No,NA,120,120,0,0,0,0,0,0,0,100,100,No
TAMIL NADU,THANJAVUR,THIRUVONAM,PUGAL SILLATHUR,Non-Tribal,No,NA,342,208,0,0,0,0,0,0,0,100,100,No
TAMIL NADU,VILLUPPURAM,THIRUKKOYILUR,DEVI AGARAM,Non-Tribal,No,NA,157,96,96,36,56,2,2,96,96,1,1,No
TAMIL NADU,VILLUPPURAM,THIRUNAVALUR,VANAMBATTU,Non-Tribal,No,NA,222,128,121,60,60,1,0,121,121,1,1,No
TAMIL NADU,VILLUPPURAM,THIRUNAVALUR,VIJAYANKUPPAM,Non-Tribal,No,NA,127,127,127,47,40,6,0,93,93,1,1,Not Known
TAMIL NADU,THANJAVUR,PERAVURANI,PALAYANAGARAM,Tribal,Yes,CMP,428,308,299,0,100,99,100,299,299,2,21,No
TAMIL NADU,THANJAVUR,SEDHUBAVACHATTIRAM,RETTAVAYAL UKKADAI,Non-Tribal,No,NA,335,156,81,11,56,15,0,82,81,30,40,No
TAMIL NADU,VILLUPPURAM,THIRUVENNAINALLUR,KEEZHAMANGALAM,Non-Tribal,No,NA,83,59,55,41,13,0,0,54,50,12,13,No
TAMIL NADU,ERODE,ERODE,MUTHAMPALAYAM,Non-Tribal,Yes,LBP,320,259,46,1,15,23,7,46,46,1,1,No
TAMIL NADU,VILLUPPURAM,THIRUNAVALUR,ELAVATHADI,Non-Tribal,No,NA,291,197,182,0,182,0,0,182,182,10,12,Not Known
TAMIL NADU,VILLUPPURAM,THIRUKKOYILUR,THIRUKKOYIULUR-NORTH,Non-Tribal,No,NA,559,458,378,0,378,0,0,378,378,10,12,Not Known
TAMIL NADU,VILLUPPURAM,THIRUNAVALUR,PARAVANANTHAL,Non-Tribal,No,NA,162,122,108,0,108,0,0,108,108,55,60,Yes
TAMIL NADU,CUDDALORE,KURINJIPADY,KESVANARAYANAPURAM,Non-Tribal,No,NA,135,101,99,88,0,0,0,88,88,20,20,No
TAMIL NADU,ERODE,ERODE,NANJANA PURAM,Non-Tribal,Yes,LBP,212,190,61,17,33,11,0,61,61,1,1,Not Known
TAMIL NADU,VILLUPPURAM,THIRUNAVALUR,EDAIYALAM,Non-Tribal,No,NA,113,79,70,0,70,0,0,70,70,10,12,Not Known
TAMIL NADU,VILLUPPURAM,THIRUNAVALUR,ODAPPANKUPPAM,Non-Tribal,No,NA,295,115,101,0,101,0,0,101,101,10,12,Not Known
TAMIL NADU,VILLUPPURAM,ULUNDURPET,KATTUSELLUR,Non-Tribal,No,NA,603,514,431,144,0,0,179,323,283,10,12,No
TAMIL NADU,VILLUPPURAM,ULUNDURPET,VANAKKAPPADI,Non-Tribal,No,NA,107,61,37,8,31,5,7,51,37,10,20,Yes
TAMIL NADU,VILLUPPURAM,THIRUVENNAINALLUR,MANAKUPPAM,Non-Tribal,No,NA,614,456,407,79,169,159,0,407,407,50,60,No
TAMIL NADU,VIRUDHUNAGAR,VIRUDHUNAGAR,VACHAKARAPATTI,Non-Tribal,No,NA,669,135,62,8,21,2,0,31,31,45,45,No
TAMIL NADU,TIRUVARUR,THIRUVARUR,THIRUKKARAVASAL,Non-Tribal,Yes,Vennaru,450,349,345,288,0,2,210,500,294,79,79,Yes
TAMIL NADU,VIRUDHUNAGAR,VIRUDHUNAGAR,MEESALUR,Non-Tribal,No,NA,1372,1240,653,2,9,41,1,53,53,65,65,No
TAMIL NADU,CUDDALORE,KURINJIPADY,KILUR,Non-Tribal,No,NA,1458,1318,683,384,289,10,0,683,405,50,60,No
TAMIL NADU,CUDDALORE,KURINJIPADY,KURINJIPPADI(N),Non-Tribal,No,NA,419,240,173,120,15,0,26,161,144,40,50,Not Known
TAMIL NADU,CUDDALORE,KURINJIPADY,PUVANIKUPPAM (S),Non-Tribal,Yes,PERUMAL ERI PASANAM,422,303,155,151,63,0,0,214,155,10,20,Not Known
TAMIL NADU,TIRUVARUR,MUTHUPETTAI,VEERANVAYAL,Non-Tribal,Yes,MEDIUM,673,320,320,0,320,0,0,320,320,10,12,Not Known
TAMIL NADU,VIRUDHUNAGAR,VIRUDHUNAGAR,PATTAMPUTHUR,Non-Tribal,No,NA,687,502,99,12,66,8,1,87,87,70,70,No
TAMIL NADU,VILLUPPURAM,THIRUKKOYILUR,ARUMPAKKAM,Non-Tribal,No,NA,279,146,146,0,10,64,0,74,74,1,1,No
TAMIL NADU,THANJAVUR,SEDHUBAVACHATTIRAM,NADUVIKURICHI,Non-Tribal,Yes,CMP,75,52,49,26,23,0,0,49,49,50,60,Not Known
TAMIL NADU,ERODE,ERODE,PEELAMEDU,Non-Tribal,Yes,LBP,249,171,160,13,135,11,0,159,159,1,1,Yes
TAMIL NADU,VILLUPPURAM,THIRUKKOYILUR,SANGIYAM,Non-Tribal,No,NA,433,142,142,7,70,0,0,77,77,45,46,Yes
TAMIL NADU,DINDIGUL,ODDANCHATRAM,ELLAPATTI,Non-Tribal,No,NA,1454,1062,408,0,54,137,0,191,191,100,100,No
TAMIL NADU,VELLORE,ANAICUT,ODUKATHUR,Non-Tribal,No,NA,799,479,479,242,74,163,0,479,479,10,20,Not Known
TAMIL NADU,TIRUVARUR,THIRUVARUR,KALYANAMAHADEVI,Non-Tribal,Yes,Vennaru,348,228,228,80,156,22,0,258,228,40,40,No
TAMIL NADU,PUDUKKOTTAI,AVUDAYARKOIL,VEELIMAR,Non-Tribal,No,NA,199,37,37,0,37,0,0,37,37,20,50,No
TAMIL NADU,ERODE,ERODE,PERODE,Non-Tribal,Yes,LBP,541,478,161,29,87,45,0,161,161,1,1,Yes
TAMIL NADU,ERODE,ERODE,NANJAITHALAVAI PALAYAM,Non-Tribal,Yes,LBP,320,259,46,1,15,23,7,46,46,1,1,Yes
TAMIL NADU,ERODE,ERODE,BRAHMANA PERIA AGRAHARAM,Non-Tribal,Yes,LBP,212,156,70,6,58,6,0,70,70,1,1,Yes
TAMIL NADU,DINDIGUL,ATHOOR,PALYMKOTTAI,Non-Tribal,No,NA,957,885,557,0,469,88,0,557,557,50,50,No
TAMIL NADU,VILLUPPURAM,MAYILAM,KONAMANGALAM,Non-Tribal,No,NA,347,279,177,4,5,30,0,39,35,100,100,Not Known
TAMIL NADU,THANJAVUR,SEDHUBAVACHATTIRAM,PERUMAGALORE SOUTH,Non-Tribal,Yes,CMP,453,244,244,10,214,10,10,244,244,40,50,No
TAMIL NADU,TIRUVARUR,MUTHUPETTAI,KEELAPERUMAZHAI,Non-Tribal,No,NA,572,469,449,0,449,0,0,449,449,10,12,Not Known
TAMIL NADU,TIRUVARUR,MUTHUPETTAI,JAMBUVANODAI,Non-Tribal,Yes,MEDIUM,1047,380,380,0,110,0,10,120,110,10,12,Not Known
TAMIL NADU,TIRUVARUR,MUTHUPETTAI,MANGAL,Non-Tribal,Yes,MEDIUM,448,280,255,0,255,0,0,255,255,10,12,Not Known
TAMIL NADU,VILLUPPURAM,ULUNDURPET,POONDI,Non-Tribal,No,NA,207,103,99,36,7,49,0,92,92,18,20,No
TAMIL NADU,TIRUVANNAMALAI,CHETPET,KANNANUR,Non-Tribal,No,NA,653,494,305,305,149,0,0,454,305,15,16,Yes
TAMIL NADU,DINDIGUL,ODDANCHATRAM,PERIAKOTTAI,Non-Tribal,No,NA,980,902,518,166,351,0,0,517,517,90,95,No
TAMIL NADU,DINDIGUL,ODDANCHATRAM,REDDIYAPATTI,Non-Tribal,No,NA,1048,797,451,129,290,31,0,450,450,90,90,No
TAMIL NADU,DINDIGUL,ODDANCHATRAM,VADAKADU,Tribal,No,NA,3257,1037,1037,42,41,94,0,177,177,32,32,No
TAMIL NADU,TIRUVARUR,MUTHUPETTAI,THILLAIVILAGAM,Non-Tribal,No,NA,2080,791,791,0,650,0,0,650,650,10,12,Not Known
TAMIL NADU,DINDIGUL,THOPPAMPATTI,PARUTHIYUR,Non-Tribal,No,NA,1220,1012,708,0,249,48,0,297,297,60,60,No
TAMIL NADU,TIRUVARUR,MUTHUPETTAI,IDUMBAVANAM(VILANGAD,Non-Tribal,No,NA,634,478,438,0,438,0,0,438,438,10,12,Not Known
TAMIL NADU,TIRUVARUR,MUTHUPETTAI,PANDI,Non-Tribal,No,NA,404,335,335,0,335,0,0,335,335,10,12,Not Known
TAMIL NADU,TIRUVARUR,VALANGAIMAN,NALLUR,Non-Tribal,Yes,kudamuruti river,401,221,221,156,123,55,0,334,221,15,40,No
TAMIL NADU,VILLUPPURAM,THIRUKKOYILUR,KADIYAR,Non-Tribal,No,NA,251,189,189,0,13,125,0,138,138,1,1,No
TAMIL NADU,ARIYALUR,ARIYALUR,KAVANUR,Non-Tribal,No,NA,1190,85,32,0,24,0,1,25,25,85,60,No
TAMIL NADU,TIRUVALLUR,GUMMIDIPOONDI,AMIRTHAMANGALAM,Non-Tribal,No,NA,344,168,159,0,159,0,0,159,159,30,30,No
TAMIL NADU,TIRUVARUR,THIRUVARUR,KARUPPUR,Non-Tribal,Yes,Vennar,162,138,138,26,111,1,16,154,138,40,40,No
TAMIL NADU,DINDIGUL,ODDANCHATRAM,VIRUPATCHI,Non-Tribal,No,NA,1350,1018,639,21,74,480,0,575,575,35,35,No
TAMIL NADU,TIRUNELVELI,RADHAPURAM,PARAMESWARAPURAM,Non-Tribal,No,NA,5,0,0,0,0,0,0,0,0,60,70,Yes
TAMIL NADU,VILLUPPURAM,THIRUNAVALUR,SIRULAPPATTU,Non-Tribal,No,NA,180,152,125,0,125,0,0,125,125,40,55,No
TAMIL NADU,VIRUDHUNAGAR,NARIKUDI,KALLUMADAI.S,Non-Tribal,No,NA,264,193,82,16,60,6,0,82,82,30,60,No
TAMIL NADU,VIRUDHUNAGAR,NARIKUDI,NEDUNKULAM.K,Non-Tribal,No,NA,511,412,67,12,53,2,0,67,67,30,60,No
TAMIL NADU,MADURAI,KALLUPATTI(T),VELAMBUR - II,Non-Tribal,No,NA,4545,3445,1100,600,500,0,0,1100,1100,20,20,No
TAMIL NADU,TIRUVARUR,THIRUTHURAIPOONDI,SEGAL,Non-Tribal,No,NA,783,673,673,0,673,0,0,673,673,10,12,No
TAMIL NADU,TIRUVARUR,THIRUVARUR,MANGUDI,Tribal,Yes,Pantavaiyar,280,190,173,8,165,4,0,177,173,15,15,No
TAMIL NADU,TIRUVARUR,THIRUVARUR,UMAMAHESWARAPURAM,Non-Tribal,Yes,Pandavaiyar,327,285,245,0,240,5,0,245,245,12,12,No
TAMIL NADU,VILLUPPURAM,THIRUNAVALUR,VANDIPALAYAM,Non-Tribal,No,NA,156,143,143,21,52,7,14,94,94,1,1,No
TAMIL NADU,THANJAVUR,MADHUKUR,NEMELI,Non-Tribal,Yes,CMP,304,125,105,17,39,49,0,105,105,45,60,No
TAMIL NADU,MADURAI,MADURAI EAST,VALATCHIKULAM,Non-Tribal,Yes,PERIYAR,53,24,24,16,8,0,0,24,24,35,39,Yes
TAMIL NADU,THANJAVUR,SEDHUBAVACHATTIRAM,GANGATHARAPURAM,Non-Tribal,No,NA,295,185,185,0,20,165,0,185,185,35,35,Not Known
TAMIL NADU,THANJAVUR,SEDHUBAVACHATTIRAM,PETHANACHIVAYAL,Non-Tribal,No,NA,179,84,13,5,8,5,0,18,13,5,5,Yes
TAMIL NADU,VILLUPPURAM,THIRUNAVALUR,SENJIKKUPPAM,Non-Tribal,No,NA,167,115,110,40,47,0,0,87,87,1,1,No
TAMIL NADU,TIRUNELVELI,PALAYAMKOTTAI,MELATHIRUVENGADANATH,Non-Tribal,Yes,Kodagan kalvaai,298,231,210,94,94,22,0,210,210,12,12,Yes
TAMIL NADU,VILLUPPURAM,MAYILAM,VENGANTHUR,Non-Tribal,No,NA,681,681,681,120,1,141,0,262,262,5,5,Yes
TAMIL NADU,DINDIGUL,NATHAM,PILLAIYARNATHAM,Non-Tribal,No,NA,1472,1040,429,33,265,131,0,429,429,60,60,No
TAMIL NADU,TIRUVARUR,MUTHUPETTAI,EDAIYUR,Non-Tribal,No,NA,992,660,660,0,659,1,0,660,660,10,12,No
TAMIL NADU,DINDIGUL,NATHAM,SETHUR,Non-Tribal,No,NA,2714,1892,1160,61,484,615,0,1160,1160,60,60,No
TAMIL NADU,VIRUDHUNAGAR,NARIKUDI,PULVAIKARAI,Non-Tribal,No,NA,496,370,56,20,29,7,0,56,56,30,60,No
TAMIL NADU,VILLUPPURAM,THIRUNAVALUR,KALLAMEDU,Non-Tribal,No,NA,316,124,115,74,69,20,0,163,115,1,1,No
TAMIL NADU,TIRUVARUR,KORADACHERRY,MANAKAL,Non-Tribal,Yes,Pandavaiyaru,267,175,152,25,150,0,0,175,152,42,42,No
TAMIL NADU,TIRUNELVELI,NANGUNERI,PARUTHIPADU,Non-Tribal,No,NA,185,148,85,60,15,10,0,85,85,10,10,Yes
TAMIL NADU,VILLUPPURAM,ULUNDURPET,KEERANUR.U,Non-Tribal,No,NA,755,200,151,87,30,56,0,173,151,66,70,No
TAMIL NADU,DINDIGUL,NATHAM,SIRANKKATTUPATTY,Non-Tribal,No,NA,1829,1278,696,101,285,310,0,696,696,60,60,No
TAMIL NADU,THOOTHUKUDI,KOVILPATTI,ILAMPUVANAM,Non-Tribal,No,NA,929,668,43,0,23,20,0,43,43,60,70,No
TAMIL NADU,TIRUVALLUR,GUMMIDIPOONDI,KOLLANUR,Non-Tribal,No,NA,413,198,144,0,120,24,0,144,144,30,30,No
TAMIL NADU,VILLUPPURAM,GINGEE,PONPATHI,Non-Tribal,No,NA,277,168,130,30,30,30,31,121,121,2,10,No
TAMIL NADU,VILLUPPURAM,THIRUKKOYILUR,THANAGANANDAL,Tribal,No,NA,1895,1592,692,600,200,0,125,925,692,12,15,No
TAMIL NADU,VILLUPPURAM,MARAKKANAM,MADAVANATHANGAL,Non-Tribal,No,NA,1395,1110,1000,100,500,300,100,1000,1000,70,100,No
TAMIL NADU,TIRUCHIRAPPALLI,PULLAMBADI,THAPPAI,Non-Tribal,No,NA,1077,738,521,130,130,130,131,521,521,15,15,No
TAMIL NADU,TIRUVALLUR,GUMMIDIPOONDI,MADAVARAM,Non-Tribal,No,NA,38,13,10,0,10,0,0,10,10,20,20,No
TAMIL NADU,MADURAI,MADURAI EAST,APPANTHIRUPATHI,Non-Tribal,Yes,PERIYAR,160,103,27,25,26,0,0,51,26,40,40,Not Known
TAMIL NADU,ERODE,PERUNTHURAI,MULLAMPATTI,Non-Tribal,Yes,Keelbhavani pasanathittam,481,417,399,20,30,10,0,60,50,10,10,Yes
TAMIL NADU,VILLUPPURAM,KANDAMANGALAM,CHOKAMPATTU,Non-Tribal,No,NA,139,123,102,27,71,31,0,129,102,3,3,No
TAMIL NADU,VILLUPPURAM,THIRUVENNAINALLUR,KONALAVADI,Non-Tribal,No,NA,496,256,237,55,182,0,0,237,237,15,50,No
TAMIL NADU,TIRUVARUR,KUDAVASAL,THIRUPPAMBURAM,Non-Tribal,No,NA,228,160,160,50,110,0,0,160,160,36,40,No
TAMIL NADU,VILLUPPURAM,MUGAIYUR,CHITHAPATTINAM,Non-Tribal,No,NA,479,321,274,80,46,80,0,206,206,61,61,Yes
TAMIL NADU,TIRUVANNAMALAI,PERNAMALLUR,KATTAMANGALAM,Non-Tribal,No,NA,200,112,96,20,20,20,36,96,96,2,3,No
TAMIL NADU,TIRUVANNAMALAI,PERNAMALLUR,SANDIRAMBADI,Non-Tribal,No,NA,201,103,69,39,54,1,0,94,55,6,15,No
TAMIL NADU,CUDDALORE,KURINJIPADY,RANGANATHAPURAM,Non-Tribal,No,NA,1532,951,830,308,349,0,0,657,657,45,45,Not Known
TAMIL NADU,DINDIGUL,NILAKOTTAI,NOOTHALAPURAM,Non-Tribal,No,NA,1305,950,694,128,33,25,50,236,236,90,90,No
TAMIL NADU,DINDIGUL,ODDANCHATRAM,K.KEERANUR,Non-Tribal,No,NA,1860,1720,779,94,350,39,0,483,483,100,100,Not Known
TAMIL NADU,DINDIGUL,NILAKOTTAI,BANGALAPATTI,Non-Tribal,No,NA,148,85,52,23,12,5,3,43,43,100,100,No
TAMIL NADU,DINDIGUL,NILAKOTTAI,SENNAMANAICKENPATTY,Non-Tribal,No,NA,243,124,85,23,15,14,7,59,59,100,100,No
TAMIL NADU,VILLUPPURAM,GINGEE,MATHUR THIRUKKAI,Non-Tribal,No,NA,476,312,247,174,98,31,0,303,247,14,14,Yes
TAMIL NADU,TIRUVARUR,VALANGAIMAN,ALANGUDI,Non-Tribal,Yes,VETTARU VENNNARU,289,174,172,35,172,0,32,239,172,50,60,No
TAMIL NADU,VIRUDHUNAGAR,SATTUR,NALLAMUTHANPATTI,Non-Tribal,No,NA,482,404,149,0,149,0,0,149,149,20,25,No
TAMIL NADU,THANJAVUR,PAPANASAM,UMAIYALPURAM-2,Non-Tribal,Yes,Kaveri,269,209,176,76,100,0,0,176,176,20,30,No
TAMIL NADU,CUDDALORE,KURINJIPADY,VALUDALAMBATTU,Tribal,No,NA,1390,1178,1114,203,185,0,919,1307,936,30,50,No
TAMIL NADU,MADURAI,KALLIKUDI,ILUPAKULAM,Non-Tribal,No,NA,373,284,115,51,30,9,25,115,115,20,50,No
